"Country Name","Country Code",Time Period,"Aluminum (PALUM_USD)","Copper  (PCOPP_USD)","Iron Ore (PIORECR_USD)","Lead  (PLEAD_USD)","Metal index  (PMETA_Index)","Nickel  (PNICK_USD)","Tin  (PTIN_USD)","Uranium  (PURAN_USD)","Zinc  (PZINC_USD)",
"World","001",1996M1,"1584.47619628906","2604.99992943115","12.97","709.880981445313","69.6889286642845","7870.71435546875","6257.14255352173","12.2","1019.69049072266",
"World","001",1996M2,"1594.57141113281","2544.66672335968","12.97","768.428588867188","70.444687207558","8198.5","6189.28563092651","15.75","1035.83337402344",
"World","001",1996M3,"1614.85717773438","2563.34994940033","12.97","816.700012207031","71.0863576386183","8046.39990234375","6205.24974938354","15.75","1063.25",
"World","001",1996M4,"1587.40002441406","2594.17496803894","12.97","812.025024414063","70.7866069485131","8047","6467.2502133728","15.9875","1043.94995117188",
"World","001",1996M5,"1593.85717773438","2658.76193080902","12.97","840.976196289063","71.4595795019883","8042.85693359375","6401.90484060059","16.3833333333333","1036.54760742188",
"World","001",1996M6,"1485.75","2177.59998270721","12.97","796.575012207031","65.4281104946757","7713.15771484375","6183.7498602478","16.5","1009.40002441406",
"World","001",1996M7,"1460.02172851563","1983.93479971771","12.97","783.782592773438","63.1222058117892","7202.60888671875","6245.52201011352","16.5","1000.52172851563",
"World","001",1996M8,"1466.78576660156","2017.85720584564","12.97","816.166687011719","63.4495098553516","7037.619140625","6109.52357194824","16.46","1007.95239257813",
"World","001",1996M9,"1405.76196289063","1935.07143060913","12.97","794.261901855469","61.7409977987053","7329.8095703125","6093.71419671631","16.15","998.976196289063",
"World","001",1996M10,"1336.02172851563","1960.19567519531","12.97","741.065246582031","60.1785759589308","7028.69580078125","5933.09072906494","15.74","1002.71740722656",
"World","001",1996M11,"1451.04760742188","2215.42864607391","12.97","720.285705566406","64.2231633643902","6960.71435546875","5993.85704796753","15.07","1044.31433105469",
"World","001",1996M12,"1500.97619628906","2264.59527826385","12.97","689.357116699219","65.0821881352094","6571.0478515625","5826.23784094849","14.7625","1036.54760742188",
"World","001",1997M1,"1575.13635253906","2427.27279402924","13.04","691.522705078125","68.2401439811424","7069.13623046875","5871.13625131226","14.4875","1086.13635253906",
"World","001",1997M2,"1582.05297851563","2406.63156159363","13.04","657.894714355469","68.8917203540011","7736.5791015625","5874.3158881897","13.81","1178.15795898438",
"World","001",1997M3,"1631.18420410156","2420.1842087265","13.04","693.552612304688","70.4137075464977","7893.21044921875","5901.31588978271","13.62","1254.34216308594",
"World","001",1997M4,"1561.11364746094","2389.31814949341","13.04","641.613647460938","68.099595287775","7313.13623046875","5707.59082789307","12.825","1240.02270507813",
"World","001",1997M5,"1625.44995117188","2513.29993523407","13.04","617.849975585938","70.4258465998338","7476","5704.84985441895","11.8277777777778","1310.125",
"World","001",1997M6,"1567.1904296875","2611.28570015411","13.04","614.047607421875","69.7369731980808","7060","5560.28570594788","10.9444444444444","1354.97619628906",
"World","001",1997M7,"1591.5869140625","2449.19570404663","13.04","633.5","69.4963792563556","6832.7392578125","5435.78267101746","10.485","1517.02172851563",
"World","001",1997M8,"1710.02502441406","2250.10004305115","13.04","607.375","70.767001298277","6764.4501953125","5423.29993872681","10.3944444444444","1650.625",
"World","001",1997M9,"1611.61901855469","2104.30955452118","13.04","632.880981445313","67.6295293414232","6498.28564453125","5493.47632770691","10.25","1638.28576660156",
"World","001",1997M10,"1607.32604980469","2050.6955684021","13.04","598.195678710938","65.6476463791982","6373.47802734375","5556.52174519653","11.28","1276.67395019531",
"World","001",1997M11,"1598.32495117188","1918.49994499359","13.04","562.599975585938","64.0929570622803","6137.25","5650.99988488159","12.75","1171.15002441406",
"World","001",1997M12,"1530.52380371094","1761.45239143524","13.04","525.738098144531","61.0703286231864","5942.380859375","5506.19050203857","12.5","1101.26196289063",
"World","001",1998M1,"1485.47497558594","1687.60000986328","13.41","530.650024414063","59.3686520631409","5489","5200.49997043457","12.0375","1096.25",
"World","001",1998M2,"1465.17504882813","1663.99998604431","13.41","515.625","58.3630776699643","5367.25","5236.49997255859","11.375","1043.19995117188",
"World","001",1998M3,"1438.31823730469","1747.15916341095","13.41","558.977294921875","58.5093161505154","5397.04541015625","5468.63633969726","10.6625","1046.75",
"World","001",1998M4,"1417.55004882813","1800.12507817535","13.41","571.775024414063","58.7929860972639","5391","5707.00011245117","10.75","1096.17504882813",
"World","001",1998M5,"1364.31579589844","1731.65792903595","13.41","542.73681640625","56.835480201929","5016.84228515625","5868.15778062744","10.75","1060.36840820313",
"World","001",1998M6,"1305.52380371094","1656.59518632507","13.41","526.476196289063","54.537189694026","4456.90478515625","5967.85682216797","10.75","1007.59521484375",
"World","001",1998M7,"1312.66662597656","1655.66672697449","13.41","543.642883300781","54.6812351000363","4332.619140625","5651.19028632812","10.6111111111111","1043.5",
"World","001",1998M8,"1310.55004882813","1619.92507875671","13.41","526.849975585938","54.0969678027438","4078","5690.26295066528","10.5","1029.05004882813",
"World","001",1998M9,"1341.88635253906","1646.77269191284","13.41","519.454528808594","54.6795821814824","4100.9091796875","5479.77280592957","10.2333333333333","999.636352539063",
"World","001",1998M10,"1303.70458984375","1585.49992534637","13.41","493.204559326172","52.9230257963627","3870.45458984375","5424.49987151794","9.60555555555556","941.363647460938",
"World","001",1998M11,"1295.30004882813","1573.72497511139","13.41","493.024993896484","52.8416695311856","4117.25","5477.99998680725","8.88333333333333","965.950012207031",
"World","001",1998M12,"1250.39477539063","1475.76309447174","13.41","500.605255126953","50.9815759183928","3865.76318359375","5262.36833021851","8.4875","961.578918457031",
"World","001",1999M1,"1219.40002441406","1432.00002842255","11.93","491.625","49.59766359691","4264","5102.99996468201","9.0125","931.75",
"World","001",1999M2,"1186.475","1412.95","11.93","512.95","49.5514389180296","4623.25","5262","9.2","1017.6",
"World","001",1999M3,"1179.86363636364","1378.47727272727","11.93","506.795454545455","49.6851438022816","5002.95454545455","5292.95454545455","10.43571429","1028.79545454545",
"World","001",1999M4,"1277.85","1463.725","11.93","517.075","52.2831282198527","5054.75","5381.75","10.85","1018.175",
"World","001",1999M5,"1323.13157894737","1510.44736842105","11.93","540.710526315789","53.9028893935113","5395.78947368421","5643.15789473684","10.725","1039.92105263158",
"World","001",1999M6,"1315.52272727273","1422.15909090909","11.93","495.454545454545","52.6028014248924","5194.77272727273","5262.72727272727","10.55555556","999.909090909091",
"World","001",1999M7,"1403.36363636364","1639.18181818182","11.93","495.113636363636","56.4528335291215","5696.36363636364","5210.45454545455","10.2625","1071.22727272727",
"World","001",1999M8,"1421.69047619048","1646.7380952381","11.93","502.238095238095","57.6099394876843","6431.42857142857","5224.28571428571","10.11428571","1129.69047619048",
"World","001",1999M9,"1492.06818181818","1749.68181818182","11.93","506.5","60.3888569141712","7029.09090909091","5336.81818181818","9.91666667","1192.93181818182",
"World","001",1999M10,"1473.33333333333","1723.28571428571","11.93","496.404761904762","59.8179278981437","7317.61904761905","5425.2380952381","9.76111111","1147.97619047619",
"World","001",1999M11,"1472.43181818182","1726.77272727273","11.93","477.568181818182","60.2921786803723","7946.81818181818","5835.22727272727","9.7125","1146.38636363636",
"World","001",1999M12,"1554.73529411765","1764.88235294118","11.93","478.735294117647","62.3650434950523","8073.23529411765","5719.11764705882","9.6375","1185.23529411765",
"World","001",2000M1,"1679.85","1843.85","12.45","471.875","65.7209692710653","8315.25","5926.25","9.55","1178.575",
"World","001",2000M2,"1679.425","1807.025","12.45","453.25","65.8642632715184","9583.75","5669","9.39375","1098.25",
"World","001",2000M3,"1579.64","1739.8","12.45","441.84","63.9104084300186","10255.4","5463.8","9.31","1113",
"World","001",2000M4,"1458.745","1681.9075","12.45","423.02","60.8209253057962","9746.5","5398.05","9.14285714","1132.52",
"World","001",2000M5,"1468.0652173913","1785.09782608696","12.45","412.608695652174","61.9800528232548","10122.9130434783","5437.95652173913","8.5","1154.07391304348",
"World","001",2000M6,"1509.37272727273","1752.07272727273","12.45","419.554545454545","61.1407764803427","8384.31818181818","5461.18181818182","8.23125","1116.19090909091",
"World","001",2000M7,"1564.37619047619","1803.14285714286","12.45","453.104761904762","62.5268270162097","8174.80952380952","5329.7619047619","8.1","1135.91428571429",
"World","001",2000M8,"1530.3347826087","1857.12391304348","12.45","472.573913043478","62.3417884790954","8038.4347826087","5314.34782608696","7.95714286","1172.55217391304",
"World","001",2000M9,"1602.30952380952","1961.89285714286","12.45","488.047619047619","65.0977255164798","8624.80952380952","5471.80952380952","7.56666667","1221.67142857143",
"World","001",2000M10,"1501.24545454545","1894.37272727273","12.45","484.786363636364","61.3651579234905","7650.63636363636","5266.45454545455","7.4","1091.61363636364",
"World","001",2000M11,"1475.55454545455","1795.60227272727","12.45","465.877272727273","59.7212928236916","7350.59090909091","5264.81818181818","7.12777778","1058.68181818182",
"World","001",2000M12,"1569.055","1852.4","12.45","463.53","61.895433972661","7318.8","5227.4","7.13571429","1059.33",
"World","001",2001M1,"1619.87727272727","1787.05681818182","12.99","478.536363636364","62.2977233219333","6975.90909090909","5168.5","7.1","1032.7",
"World","001",2001M2,"1607.03","1766.125","12.99","501.71","61.6424546334369","6546.8","5121.25","7.3875","1021.58",
"World","001",2001M3,"1512.17272727273","1742.15909090909","12.99","498.845454545455","59.3482306525554","6165.18181818182","5049.63636363636","7.69444444","1005.62272727273",
"World","001",2001M4,"1499.48333333333","1665.97222222222","12.99","477.588888888889","58.5615073217751","6363.11111111111","4949.77777777778","8.22857143","970.138888888889",
"World","001",2001M5,"1542.39047619048","1684.85","12.99","466.076190476191","59.9908705424892","7086.47619047619","4951.78947368421","9","937.961904761905",
"World","001",2001M6,"1470.83333333333","1610.46904761905","12.99","444.733333333333","57.5110974779543","6674.33333333333","4829.90476190476","8.77777778","896.928571428571",
"World","001",2001M7,"1418.62272727273","1526.77045454545","12.99","462.154545454545","55.1552605712046","5962.54545454546","4343.59090909091","8.75","853.304545454545",
"World","001",2001M8,"1377.84545454545","1466.41136363636","12.99","483.627272727273","53.5267770308519","5525.63636363636","3929.45454545455","8.95","830.031818181818",
"World","001",2001M9,"1345.995","1427.69736842105","12.99","464.805","52.1265014647535","5057.65","3698.36842105263","9.15","799.51",
"World","001",2001M10,"1283.53043478261","1377.37608695652","12.99","468.582608695652","50.3175993142519","4830.78260869565","3749.17391304348","9.46666667","761.739130434782",
"World","001",2001M11,"1334.45454545455","1434.29318181818","12.99","486.713636363636","52.0664343322754","5131.31818181818","4059.31818181818","9.43333333","774.345454545454",
"World","001",2001M12,"1348.72352941176","1472.84705882353","12.99","482.905882352941","52.6737594466944","5315.82352941176","4022.47058823529","9.5","757.970588235294",
"World","001",2002M1,"1371.36363636364","1508.22727272727","12.68","511.086363636364","53.9402489307716","6061.36363636364","3867.95454545455","9.5875","794.195454545454",
"World","001",2002M2,"1371.08","1561.3675","12.68","480.925","54.1459512586067","6039.95","3724.61111111111","9.71875","773.47",
"World","001",2002M3,"1404.985","1607.3925","12.68","480.675","55.740870251624","6543.2","3850.75","9.95","819.995",
"World","001",2002M4,"1370.38571428571","1588.57142857143","12.68","472.090476190476","55.1595970349781","6956.80952380952","4026.47619047619","9.75","807.57619047619",
"World","001",2002M5,"1344.42727272727","1597.02272727273","12.68","450.386363636364","54.4328831959821","6771.18181818182","4152.81818181818","9.9","768.25",
"World","001",2002M6,"1356.93333333333","1650.59444444444","12.68","439.983333333333","55.336713029287","7147.61111111111","4303.33333333333","9.9","769.422222222222",
"World","001",2002M7,"1337.8652173913","1588.2847826087","12.68","446.026086956522","54.6343612336232","7137.69565217391","4313.78260869565","9.89375","795.013043478261",
"World","001",2002M8,"1293.35714285714","1482.91666666667","12.68","424.333333333333","52.3883440123195","6736.85714285714","3832.2380952381","9.85","748.809523809524",
"World","001",2002M9,"1301.7","1478.93333333333","12.68","420.542857142857","52.5108213824087","6664.95238095238","3961.7619047619","9.79761904761905","756.17619047619",
"World","001",2002M10,"1311.46086956522","1486.17173913043","12.68","418.247826086957","52.9132088497096","6818.91304347826","4242.08695652174","9.84130434782609","755.086956521739",
"World","001",2002M11,"1373.26666666667","1581.03571428571","12.68","441.442857142857","55.2214979522273","7314.80952380952","4228.95238095238","9.86428571428571","764.566666666666",
"World","001",2002M12,"1375.8619047619","1592.96428571429","12.68","441.209523809524","55.4108543704588","7206.33333333333","4227.19047619048","9.88181818181818","794.261904761905",
"World","001",2003M1,"1379.29090909091","1650.31136363636","13.82","444.845454545455","57.0204277058391","8032.90909090909","4445.27272727273","10.1565217391304","782.340909090909",
"World","001",2003M2,"1421.555","1682.145","13.82","474.525","58.5546057286081","8607.95","4572.3","10.1","785.665",
"World","001",2003M3,"1386.54761904762","1655.69285714286","13.82","454.733333333333","57.4873753104229","8339.71428571429","4592.66666666667","10.1","790.328571428571",
"World","001",2003M4,"1334.32","1587.8675","13.82","438.025","55.5253397832587","7930.6","4561.25","10.1","756.75",
"World","001",2003M5,"1400.415","1651.1","13.82","462.35","57.8437589227949","8347.75","4734","10.8954545454545","776.115",
"World","001",2003M6,"1410.5380952381","1685.10714285714","13.82","467.671428571429","58.6875809545543","8839.04761904762","4678.04761904762","10.9","790.661904761905",
"World","001",2003M7,"1440.90434782609","1712.82608695652","13.82","513.343478260869","59.7440897300738","8831.78260869565","4733.26086956522","10.9521739130435","828.5",
"World","001",2003M8,"1457.24","1756.725","13.82","493.775","60.7061285821512","9359.9","4802.55","11.2375","815.2",
"World","001",2003M9,"1416.59545454545","1789.67045454545","13.82","520.977272727273","60.7453784539216","9995.81818181818","4907.27272727273","11.4928571428571","818.940909090909",
"World","001",2003M10,"1477.24782608696","1925.58260869565","13.82","587.460869565217","64.319041006792","11040.347826087","5227.4347826087","12.3722222222222","900.104347826087",
"World","001",2003M11,"1511.6","2053.275","13.82","622.67","66.9040718881538","12052.4","5363.35","13.175","914.235",
"World","001",2003M12,"1557.77857142857","2202.03571428571","13.82","690.107142857143","70.9307217466119","14185.2095238095","6058.40714285714","13.35","976.757142857143",
"World","001",2004M1,"1608.89285714286","2421.47619047619","16.39","753.559523809524","75.8935029439414","15089.3333333333","6432.4880952381","14.8","1015.8880952381",
"World","001",2004M2,"1685.225","2751.7175","16.39","885.1525","80.5965028058563","15099.35","6662.7","16.05","1085.7875",
"World","001",2004M3,"1657.35434782609","3000.28260869565","16.39","878.141304347826","81.3882264705328","13786.5434782609","7602.20652173913","17.1388888888889","1101.79565217391",
"World","001",2004M4,"1731.68","2926.975","16.39","747.025","81.3302379488912","12725.9","8909","17.75","1028.9125",
"World","001",2004M5,"1625.27368421053","2728.46315789474","16.39","804.1","77.041366937834","11228.6052631579","9391.63157894737","17.75","1030.97894736842",
"World","001",2004M6,"1682.04090909091","2689.05454545455","16.39","863.727272727273","79.5355726197669","13599.3636363636","9158.63636363636","17.88125","1018.86363636364",
"World","001",2004M7,"1707.86818181818","2816.8","16.39","931.340909090909","81.9314168836392","15020.0681818182","9021.90909090909","17.9","988.104545454545",
"World","001",2004M8,"1692.1","2844.20476190476","16.39","916.619047619048","80.7919994838746","13639.619047619","9021.42857142857","17.9","976.8",
"World","001",2004M9,"1731.02272727273","2903.17272727273","16.39","932.159090909091","81.984168953944","13430.3636363636","9015.68181818182","18.6","980.027272727273",
"World","001",2004M10,"1830.36666666667","3009.40476190476","16.39","932.857142857143","85.9412130271598","14378.4761904762","9043.21428571429","20.08","1066.95238095238",
"World","001",2004M11,"1817.35","3130.30909090909","16.39","966.309090909091","86.6013262898641","14089.5136363636","9038.65","20.2","1100.23181818182",
"World","001",2004M12,"1852.92380952381","3139.78571428571","16.39","972.338095238095","87.4206455263252","13764.9761904762","8473.71428571429","20.5","1182.1380952381",
"World","001",2005M1,"1836.21","3168.1","28.11","954.225","93.1388337803488","14563.75","7705.65","20.5357142857143","1245.55",
"World","001",2005M2,"1882.8","3247.1","28.11","972.975","95.7597250077841","15415.6","8106.325","21.2","1323.105",
"World","001",2005M3,"1987.51904761905","3378.90476190476","28.11","1001.69047619048","99.7504449474684","16239.9047619048","8442.23809523809","21.8444444444444","1373.95714285714",
"World","001",2005M4,"1892.00952380952","3389.80952380952","28.11","980.480952380952","97.7135407153087","16138.3333333333","8133.80952380952","23.1444444444444","1297.80952380952",
"World","001",2005M5,"1741.45","3241.9","28.11","985.29","94.9875272203435","17002.25","8099.25","28.25","1245.535",
"World","001",2005M6,"1731.94318181818","3529.72727272727","28.11","982.65","96.4140921246732","16113.1818181818","7604.36363636364","29","1273.11818181818",
"World","001",2005M7,"1783.2619047619","3608.47619047619","28.11","857.523809523809","96.2807782175354","14587.5952380952","7180.92857142857","29.2777777777778","1196.85714285714",
"World","001",2005M8,"1871.27272727273","3791.90909090909","28.11","887.420454545455","100.136624665651","14962","7228.13636363636","29.65","1300.75",
"World","001",2005M9,"1837.69318181818","3850.65909090909","28.11","932.772727272727","99.8996266284238","14154.5454545455","6770.58181818182","30.43125","1396.66363636364",
"World","001",2005M10,"1934.14285714286","4056.16666666667","28.11","999.404761904762","102.8705002737","12431.119047619","6415.47619047619","32.75","1483.21904761905",
"World","001",2005M11,"2056.97045454545","4278.15909090909","28.11","1017.84090909091","107.366501398571","12235.0454545455","6173.71818181818","33.5555555555556","1610.65",
"World","001",2005M12,"2250.9","4577.025","28.11","1120.15","115.681805020192","13490.45","6762.5","35.53125","1819.355",
"World","001",2006M1,"2383.30238095238","4743.8619047619","33.45","1258.14285714286","124.330808949273","14660.8095238095","7067.3619047619","36.75","2091.76666666667",
"World","001",2006M2,"2453.375","4974.975","33.45","1267.4375","128.440038556541","14974.5","7788.865","37.6875","2219.745",
"World","001",2006M3,"2432.47826086957","5123.67391304348","33.45","1193.89130434783","130.193486005171","14925.4782608696","7949.02173913044","39.77","2427.65652173913",
"World","001",2006M4,"2623.85833333333","6404.44444444444","33.45","1170.55555555556","148.398294406592","18028.8888888889","8859.65555555556","41.1","3068.33888888889",
"World","001",2006M5,"2852.07142857143","8059.19047619048","33.45","1167.5","169.141955796001","21131.3333333333","8793.16666666667","42.2777777777778","3544.64285714286",
"World","001",2006M6,"2490.95454545455","7222.77272727273","33.45","963.613636363637","153.98062101512","20585.9090909091","7858.77272727273","44.1666666666667","3197.59090909091",
"World","001",2006M7,"2511.83333333333","7726.7380952381","33.45","1053.2619047619","163.130350638717","26185.7142857143","8356.44047619048","46.5","3320.73809523809",
"World","001",2006M8,"2461.55227272727","7690.25","33.45","1179.31818181818","165.394926654654","30468.8636363636","8436.68181818182","47.4444444444445","3339.96590909091",
"World","001",2006M9,"2484.38095238095","7622.64285714286","33.45","1346.52857142857","166.344766096097","29702.619047619","8975.02380952381","52.4444444444444","3394.05952380952",
"World","001",2006M10,"2657.14772727273","7497.40909090909","33.45","1525.65909090909","173.730546379172","32551.1363636364","9809.5","56.0625","3829.60227272727",
"World","001",2006M11,"2702.13636363636","7029.29545454546","33.45","1626.02272727273","174.22843048399","31891.5909090909","10038.4090909091","61.4444444444444","4378.61363636364",
"World","001",2006M12,"2823.67105263158","6680.97368421053","33.45","1709.15789473684","177.03984891504","34400.5263157895","11125.9473684211","66.5714285714286","4381.44736842105",
"World","001",2007M1,"2799.05909090909","5689.34090909091","36.63","1664.34090909091","170.777464540801","36821.5909090909","11331.4545454545","72","3784.86363636364",
"World","001",2007M2,"2839.05","5718.15","36.63","1775.075","174.006548081088","41078.25","12890.2","76.25","3321.375",
"World","001",2007M3,"2757.07954545455","6465.29545454545","36.63","1908.97727272727","183.763429108158","46125.2272727273","13787.25","89.4444444444445","3256.18181818182",
"World","001",2007M4,"2817.05263157895","7753.34210526316","36.63","1984.15789473684","201.950300402874","49956.5789473684","13952.8421052632","110.428571428571","3566.85526315789",
"World","001",2007M5,"2804.60476190476","7677.95238095238","36.63","2106","205.377934749891","51783.3333333333","14162.1428571429","119.111111111111","3847.52380952381",
"World","001",2007M6,"2681.30952380952","7514.2380952381","36.63","2436.64285714286","197.355447236955","41551.6666666667","14078.8333333333","136.222222222222","3628.65476190476",
"World","001",2007M7,"2738.09090909091","7980.93181818182","36.63","3072.43181818182","196.534035198473","33400.2272727273","14732.7272727273","131.5","3546.29545454545",
"World","001",2007M8,"2512.60227272727","7500.20454545455","36.63","3115.19318181818","179.942279140524","27649.6363636364","15046.9772727273","109.6","3244.17045454545",
"World","001",2007M9,"2394.9625","7671.35","36.63","3228.025","174.843563649836","29548.4","14989.05","85","2887.6",
"World","001",2007M10,"2444.53260869565","8020.58695652174","36.63","3722.60869565217","179.859183834139","31156","16068.347826087","77.5","2979.98913043478",
"World","001",2007M11,"2507.15227272727","6957.43181818182","36.63","3319.90909090909","172.772351861966","30505.6363636364","16660.7727272727","92","2554.60227272727",
"World","001",2007M12,"2382.83333333333","6630.73611111111","36.63","2616.08333333333","162.564431936458","26053.5555555556","16244.7222222222","91.8","2378.59722222222",
"World","001",2008M1,"2456.125","7078.90909090909","60.8","2621.78409090909","178.401264381313","27774.7727272727","16310.9318181818","87.5555555555555","2364.40909090909",
"World","001",2008M2,"2784.89285714286","7941.14285714286","60.8","3089.60714285714","190.828357799667","28064.9523809524","17269.8095238095","76","2458.47619047619",
"World","001",2008M3,"3012.05263157895","8434.31578947368","60.8","3012.93421052632","201.066818408567","31093.0526315789","19799.0789473684","73.7142857142857","2511.18421052632",
"World","001",2008M4,"2968.03409090909","8714.18181818182","60.8","2834.875","198.95230093476","28776.8181818182","21646.0227272727","69.4444444444444","2278.51136363636",
"World","001",2008M5,"2908.2775","8356.125","60.8","2216.0875","190.456582152488","25656.5","23853.6","61.6666666666667","2178.325",
"World","001",2008M6,"2967.86904761905","8292","60.8","1860.5119047619","186.272526123322","22562.5714285714","22133.4285714286","59","1906.17380952381",
"World","001",2008M7,"3067.45652173913","8407.02173913043","60.8","1960.04347826087","187.96255227177","20106.9565217391","22955.6304347826","61.84375","1856.44565217391",
"World","001",2008M8,"2762.56","7633.8","60.8","1902.85","174.990331271719","19111.8","19935","64.5","1734.65",
"World","001",2008M9,"2524.14772727273","6975.11363636364","60.8","1872.30681818182","164.101634545975","17781.8636363636","18306.5909090909","63","1744.52272727273",
"World","001",2008M10,"2122.02826086956","4894.89130434783","60.8","1494.26086956522","131.480139344084","12144.8695652174","14423.347826087","48.6","1303.00434782609",
"World","001",2008M11,"1857.13","3729.1875","60.8","1286.425","116.138890015906","10776.5","13674.15","50.5","1169.3625",
"World","001",2008M12,"1504.41666666667","3105.09523809524","69.9826086956522","968.166666666667","107.505603835611","9846.92857142857","11292.1428571429","54.3333333333333","1112.90476190476",
"World","001",2009M1,"1420.35952380952","3260.35714285714","72.5090909090909","1144.90476190476","109.662595259862","11562.9523809524","11563.3333333333","51.4444444444444","1202.52380952381",
"World","001",2009M2,"1338.0625","3328.4125","75.59","1099.625","107.847757051543","10410.75","11074.775","47","1118.0025",
"World","001",2009M3,"1338.07954545455","3770.875","64.0727272727273","1246.52272727273","105.537598100625","9710.72727272727","10689.4090909091","43.375","1223.21818181818",
"World","001",2009M4,"1431.8125","4436.925","59.7818181818182","1393.9125","112.364967583266","11331.6","11830.2","41.71875","1388.1375",
"World","001",2009M5,"1464.41666666667","4594.90277777778","62.6904761904762","1449.66666666667","118.548260822242","12763.3611111111","13871.8333333333","48.5555555555555","1491.89444444444",
"World","001",2009M6,"1586.33571428571","5013.29761904762","71.6590909090909","1668.19047619048","130.893363526238","14961.9523809524","15009.0714285714","51.5","1555.46428571429",
"World","001",2009M7,"1674.33181818182","5240.82954545455","83.9521739130435","1674.51136363636","140.02479616256","16024.5","13903.5909090909","49.7","1582.85227272727",
"World","001",2009M8,"1927.6375","6176.875","97.6666666666667","1893.0375","161.311322534838","19375.925","14761.65","47.1875","1818.0125",
"World","001",2009M9,"1835.59772727273","6195.75","80.7136363636364","2205.47727272727","151.267211994008","17404.6363636364","14936.2272727273","44.2777777777778","1879.14772727273",
"World","001",2009M10,"1875.66363636364","6305.98863636364","86.7863636363636","2227.69318181818","157.472387955604","18489.4772727273","15037.4090909091","46.1111111111111","2070.84454545455",
"World","001",2009M11,"1956.54761904762","6682.44047619048","99.2571428571429","2303.44047619048","166.651293919402","16911.3333333333","14966.1428571429","44.75","2196.54761904762",
"World","001",2009M12,"2181.25714285714","6976.97619047619","105.247826086957","2326.26285714286","176.782077215294","17121.6190476191","15588.6904761905","44.4375","2374.0380952381",
"World","001",2010M1,"2230.15","7367.395","125.914285714286","2352.175","191.183960749978","18405.55","17710.2","43.825","2414.69",
"World","001",2010M2,"2053.29","6867.69","127.615","2125.8","183.233772753085","19060.55","16352.3","42.1","2158.82",
"World","001",2010M3,"2210.54782608696","7466.96086956522","139.769565217391","2162.70869565217","198.980091827993","22467.1739130435","17509.1304347826","40.9111111111111","2277.29130434783",
"World","001",2010M4,"2314.305","7729.855","172.468181818182","2272.175","220.779933514144","26028.5","18634.6","41.325","2367.53",
"World","001",2010M5,"2044.73157894737","6843.18421052632","161.347619047619","1876.81578947368","198.638417369001","21930","17565.0263157895","41.3","1969.81578947368",
"World","001",2010M6,"1929.40909090909","6501.5","143.631818181818","1707.28409090909","182.876415419247","19411.2954545455","17257.7272727273","40.7777777777778","1746.51136363636",
"World","001",2010M7,"1989.04545454545","6750.56818181818","126.363636363636","1843.96590909091","179.369209053134","19548.5227272727","18206.5227272727","41.9444444444444","1847.02727272727",
"World","001",2010M8,"2110.44047619048","7302.66666666667","145.340909090909","2082.79761904762","198.020446566149","21448.7857142857","20733.0714285714","46.0625","2047.47619047619",
"World","001",2010M9,"2171.24318181818","7729.59090909091","140.627272727273","2192.85227272727","202.237183322316","22690.1363636364","22694.3636363636","46.6666666666667","2150.94318181818",
"World","001",2010M10,"2342.17857142857","8289.7619047619","148.480952380952","2383.54761904762","216.283061387386","23793.6785714286","26237.0952380952","48.8333333333333","2373.5619047619",
"World","001",2010M11,"2324.04545454545","8458.42045454545","160.55","2364.97727272727","222.652156424696","22836.2272727273","25403.0909090909","57.1625","2283.29545454545",
"World","001",2010M12,"2356.66904761905","9152.85714285714","168.526086956522","2413.20238095238","233.582525320098","24099.5714285714","26103.8571428571","60.625","2287.32142857143",
"World","001",2011M1,"2439.7","9533.2","179.63","2583.975","245.480797702354","25621.225","27439.35","63.875","2375.8125",
"World","001",2011M2,"2515.26","9880.9375","187.18","2595.575","256.236049098772","28412.175","31619.65","65","2473.45",
"World","001",2011M3,"2555.5","9503.35869565217","169.35652173913","2624.02173913044","244.209635827157","26710.347826087","30590.9347826087","63.5","2341.47826086957",
"World","001",2011M4,"2667.41666666667","9482.75","179.261111111111","2719.34722222222","250.084123318726","26332.1666666667","32347.6944444444","57.8214285714286","2371.47777777778",
"World","001",2011M5,"2587.2125","8931.675","177.095","2419.6375","239.463723045373","24164.55","28571.4","56.0625","2159.6",
"World","001",2011M6,"2557.76136363636","9066.85227272727","170.877272727273","2524.98863636364","235.710556842909","22420.9318181818","25519.6818181818","55.4","2234.46590909091",
"World","001",2011M7,"2525.42857142857","9650.46428571429","172.97619047619","2681.02380952381","242.229260281278","23847.9523809524","27398.0952380952","52.7888888888889","2397.75476190476",
"World","001",2011M8,"2380.975","8997.98863636364","177.45","2393.05681818182","232.829738048472","21864.6818181818","24056.7272727273","50.6833333333333","2199.23863636364",
"World","001",2011M9,"2293.46136363636","8300.13636363636","177.227272727273","2287.67045454545","224.102505816299","20377.5909090909","22526.6022727273","51.9833333333333","2075.22045454545",
"World","001",2011M10,"2180.64761904762","7394.19047619048","150.433333333333","1960.38095238095","200.899041579035","19039.0476190476","21868.6428571429","52.3375","1871.41666666667",
"World","001",2011M11,"2079.98181818182","7581.02272727273","135.540909090909","1994.21590909091","193.275110602996","17873","21291.7045454545","53.1944444444444","1935.31818181818",
"World","001",2011M12,"2024.375","7558.875","136.455","2024.5625","192.109152264517","18246.0375","19386.9125","52.1785714285714","1911.15",
