EcDatabase,Series_code,Commodity,Data Type,Frequency,Scale,Display_scale,1957Q1,1957Q2,1957Q3,1957Q4,1958Q1,1958Q2,1958Q3,1958Q4,1959Q1,1959Q2,1959Q3,1959Q4,1960Q1,1960Q2,1960Q3,1960Q4,1961Q1,1961Q2,1961Q3,1961Q4,1962Q1,1962Q2,1962Q3,1962Q4,1963Q1,1963Q2,1963Q3,1963Q4,1964Q1,1964Q2,1964Q3,1964Q4,1965Q1,1965Q2,1965Q3,1965Q4,1966Q1,1966Q2,1966Q3,1966Q4,1967Q1,1967Q2,1967Q3,1967Q4,1968Q1,1968Q2,1968Q3,1968Q4,1969Q1,1969Q2,1969Q3,1969Q4,1970Q1,1970Q2,1970Q3,1970Q4,1971Q1,1971Q2,1971Q3,1971Q4,1972Q1,1972Q2,1972Q3,1972Q4,1973Q1,1973Q2,1973Q3,1973Q4,1974Q1,1974Q2,1974Q3,1974Q4,1975Q1,1975Q2,1975Q3,1975Q4,1976Q1,1976Q2,1976Q3,1976Q4,1977Q1,1977Q2,1977Q3,1977Q4,1978Q1,1978Q2,1978Q3,1978Q4,1979Q1,1979Q2,1979Q3,1979Q4,1980Q1,1980Q2,1980Q3,1980Q4,1981Q1,1981Q2,1981Q3,1981Q4,1982Q1,1982Q2,1982Q3,1982Q4,1983Q1,1983Q2,1983Q3,1983Q4,1984Q1,1984Q2,1984Q3,1984Q4,1985Q1,1985Q2,1985Q3,1985Q4,1986Q1,1986Q2,1986Q3,1986Q4,1987Q1,1987Q2,1987Q3,1987Q4,1988Q1,1988Q2,1988Q3,1988Q4,1989Q1,1989Q2,1989Q3,1989Q4,1990Q1,1990Q2,1990Q3,1990Q4,1991Q1,1991Q2,1991Q3,1991Q4,1992Q1,1992Q2,1992Q3,1992Q4,1993Q1,1993Q2,1993Q3,1993Q4,1994Q1,1994Q2,1994Q3,1994Q4,1995Q1,1995Q2,1995Q3,1995Q4,1996Q1,1996Q2,1996Q3,1996Q4,1997Q1,1997Q2,1997Q3,1997Q4,1998Q1,1998Q2,1998Q3,1998Q4,1999Q1,1999Q2,1999Q3,1999Q4,2000Q1,2000Q2,2000Q3,2000Q4,2001Q1,2001Q2,2001Q3,2001Q4,2002Q1,2002Q2,2002Q3,2002Q4,2003Q1,2003Q2,2003Q3,2003Q4,2004Q1,2004Q2,2004Q3,2004Q4,2005Q1,2005Q2,2005Q3,2005Q4,2006Q1,2006Q2,2006Q3,2006Q4,2007Q1,2007Q2,2007Q3,2007Q4,2008Q1,2008Q2,2008Q3,2008Q4,2009Q1,2009Q2,2009Q3,2009Q4,2010Q1,2010Q2,2010Q3,2010Q4,2011Q1,2011Q2,2011Q3,2011Q4,2012Q1,2012Q2,2012Q3,2012Q4,2013Q1,2013Q2,2013Q3,2013Q4,2014Q1,2014Q2,2014Q3,2014Q4,2015Q1,2015Q2,2015Q3,2015Q4,2016Q1,2016Q2,2016Q3,2016Q4,2017Q1,2017Q2,2017Q3
ID:COMMODITY_PRICE_SYSTEM,PALUMIndex.Q,"Aluminum, 99.5% minimum purity, LME spot price, CIF UK ports, US$ per metric ton",Index,Quarterly,Units,Units,28.53629648,28.53629648,28.53629648,28.53629648,28.53629648,26.10027517,26.10027517,26.10027517,26.10027517,26.10027517,26.10027517,26.2549435,26.91228388,26.91228388,26.91228388,26.91228388,26.91228388,26.91228388,26.91228388,26.91228388,26.52561307,26.10027517,26.10027517,26.10027517,26.10027517,26.10027517,26.10027517,26.68028139,26.98961644,27.84029865,27.84029865,28.03363138,28.42029685,28.42029685,28.42029685,28.42029685,28.42029685,28.42029685,28.42029685,28.42029685,28.42029685,28.42029685,28.42029685,28.42029685,28.42029685,28.80696659,29.58030608,29.58030608,30.54699114,30.74032816,30.74032816,31.8230043,31.90033739,32.40301105,32.48034843,32.48034843,32.48034843,32.48034843,33.0603509,34.14302704,35.26437829,32.20967832,28.34296375,28.3816303,29.30964025,30.7789947,32.59634807,33.40834982,33.52435802,39.86575296,42.92045721,44.66046892,47.71516889,47.44450307,44.35113227,43.26846041,44.19647036,42.95911948,49.80319664,50.34453257,56.45392823,57.30460937,62.06065451,64.92201746,69.02073131,65.65669469,70.02607008,74.1518505,74.51241284,83.16745033,82.64378625,97.03095723,108.1154228,94.31165422,91.14668822,79.99095716,75.87704646,68.37863113,62.70322142,58.80710229,56.65486153,50.6591104,50.44676127,50.93390408,63.29366772,75.11263924,83.09340153,81.24686199,78.8528761,69.00788528,58.07173567,57.49328328,57.33553833,56.91793535,52.89655888,51.89121155,59.70196521,61.59664739,60.62997517,60.04996413,67.04871176,75.13012697,91.37029904,95.85567835,116.9292372,159.1536795,134.5227555,125.3586556,116.6135289,110.4753539,92.46619375,91.01044752,79.78541642,81.01315419,95.06198219,89.20391908,79.20662575,69.7267362,66.11078895,59.41209029,65.49104087,68.38689541,68.22911192,62.30031216,62.46954788,59.69939815,61.26153304,56.48999131,65.38967714,70.16873379,79.27873907,95.7376469,101.1092116,94.54836799,96.79915064,87.44472825,84.08082865,81.85515785,75.98941709,75.20850701,83.98381545,83.37662007,86.17370364,83.06829611,76.97860198,71.68918117,69.54438254,67.51504401,62.89066876,68.69200417,75.71848757,78.93477734,86.62417892,77.80670555,82.38156436,79.73025591,83.11925066,79.14887196,72.65512199,69.57254127,72.74221165,71.4148111,68.97996224,71.21912936,73.44316033,72.70440538,75.67670078,79.74378554,86.84442114,88.37948603,89.99301963,96.47634446,100.087447,94.10439418,96.32879384,109.479365,127.4945284,139.732069,130.8025963,143.5217594,147.2441462,145.6266593,134.0980045,128.6409299,144.7515203,155.1190669,146.524615,96.17702991,71.84899616,78.62020348,95.37009255,105.4708904,113.898774,110.2937473,109.9830146,123.1753019,131.7267924,137.0223855,126.279231,110.2333911,114.7655791,104.1216548,101.4409091,105.4082521,105.2782394,96.60775207,93.78424342,92.99862669,89.93956255,94.72308063,104.6949648,103.6772577,94.82349735,93.1494166,83.78831991,78.6029975,79.68673804,82.70318801,85.25227573,89.98889775,97.40267279,100.3155142,105.7514345
ID:COMMODITY_PRICE_SYSTEM,PALUMUSD.Q,"Aluminum, 99.5% minimum purity, LME spot price, CIF UK ports, US$ per metric ton",US dollars,Quarterly,Units,Units,542.3364258,542.3364258,542.3364258,542.3364258,542.3364258,496.0394897,496.0394897,496.0394897,496.0394897,496.0394897,496.0394897,498.9789836,511.4718323,511.4718323,511.4718323,511.4718323,511.4718323,511.4718323,511.4718323,511.4718323,504.1230977,496.0394897,496.0394897,496.0394897,496.0394897,496.0394897,496.0394897,507.0625916,512.9415487,529.1088867,529.1088867,532.7832031,540.1318359,540.1318359,540.1318359,540.1318359,540.1318359,540.1318359,540.1318359,540.1318359,540.1318359,540.1318359,540.1318359,540.1318359,540.1318359,547.4805501,562.1779785,562.1779785,580.5499674,584.2243652,584.2243652,604.8007813,606.2705078,615.8238932,617.2937012,617.2937012,617.2937012,617.2937012,628.3167318,648.8931478,670.2045898,612.1495768,538.6621094,539.3969727,557.0339355,584.9592285,619.498291,634.9305013,637.1352539,757.6543783,815.7094727,848.7786458,906.8336589,901.6896159,842.8996582,822.3233236,839.9602865,816.4442546,946.5169271,956.8050944,1072.915039,1089.082357,1179.47168,1233.852295,1311.748942,1247.814941,1330.85555,1409.266602,1416.119141,1580.609375,1570.657064,1844.087321,2054.749186,1792.406576,1732.255941,1520.239665,1442.054199,1299.545736,1191.683757,1117.637451,1076.733805,962.7836914,958.7479655,968.0061849,1202.905273,1427.52653,1579.202067,1544.108317,1498.61027,1311.504801,1103.661702,1092.668132,1089.670166,1081.733561,1005.306722,986.1999512,1134.64445,1170.653158,1152.281413,1141.258219,1274.270426,1427.858887,1736.505697,1821.750977,2222.256999,3024.738607,2556.624349,2382.45931,2216.256917,2099.600016,1757.333333,1729.666667,1516.333333,1539.666667,1806.666667,1695.333333,1505.333333,1325.166667,1256.445068,1129.135335,1244.666667,1299.702799,1296.704102,1184.026408,1187.242757,1134.595662,1164.284261,1073.600423,1242.740234,1333.566895,1506.703857,1819.507772,1921.595133,1796.905355,1839.681803,1661.899658,1597.968262,1555.669067,1444.189819,1429.348511,1596.124512,1584.584676,1637.743652,1578.724935,1462.989421,1362.463216,1321.701009,1283.133138,1195.24622,1305.501435,1439.040765,1500.166815,1646.305,1478.727648,1565.673499,1515.285,1579.693333,1504.235714,1380.821061,1322.23617,1382.476212,1357.248773,1310.97412,1353.529814,1395.797843,1381.757698,1438.246601,1515.542133,1650.490735,1679.664864,1710.330303,1833.546825,1902.176349,1788.467569,1830.742605,2080.671104,2423.051881,2655.628102,2485.922186,2727.651715,2798.396212,2767.655639,2548.551894,2444.839405,2751.023496,2948.060213,2784.721416,1827.858309,1365.500523,1494.188294,1812.522348,2004.489466,2164.662609,2096.148557,2090.243038,2340.964358,2503.486667,2604.130177,2399.954978,2095.001479,2181.136364,1978.847049,1927.899091,2003.299017,2000.828106,1836.044246,1782.383057,1767.452298,1709.314343,1800.225794,1989.742889,1970.401218,1802.134228,1770.318082,1592.409091,1493.861291,1514.457937,1571.786003,1620.231782,1710.251966,1851.151829,1906.510798,2009.821248
ID:COMMODITY_PRICE_SYSTEM,PCOPPIndex.Q,"Copper, grade A cathode, LME spot price, CIF European ports, US$ per metric ton",Index,Quarterly,Units,Units,18.7491418,17.64977851,15.49102817,13.89195429,12.61269565,13.73204706,15.37109793,17.48987051,17.8696501,17.64977775,17.09010128,18.6691878,19.40875962,19.00899039,18.32938369,16.99015993,16.87022969,17.68975399,17.25001004,17.19004416,17.50985939,17.56982375,17.56982375,17.56982375,17.56982375,17.56982375,17.56982375,17.60980075,18.98900227,22.66687173,27.34416312,36.51884902,30.90210234,35.51942861,33.22075915,39.73698337,49.15153203,47.69237346,35.31954438,34.10025009,31.90152351,27.34416312,28.42353753,34.53999556,43.63473356,31.44179069,29.16310935,30.44236875,34.57997256,38.59764842,41.97568923,44.214389,45.55361581,43.41485206,35.03970614,29.60285482,28.76334164,31.16195245,29.52290158,28.12371194,30.48234575,29.88269229,28.44352641,27.70395459,35.07968086,44.23437864,54.72830705,59.24568739,63.88300407,75.43630886,47.09272075,37.21844689,34.65992656,34.26015733,33.78043562,31.86154651,33.98032062,41.41601582,42.19555701,35.05969426,39.35720607,37.27840896,32.72104933,33.13281037,33.90236436,35.55940561,38.14190955,40.91629913,50.03102754,53.48902236,53.32911741,57.8125178,70.83897299,55.82767034,57.26683317,53.80883835,49.83113721,47.77233813,46.93281581,45.07389487,42.81520546,39.53710066,39.11734102,39.73698337,43.71467841,46.63299555,44.47423606,38.43774194,39.03739007,39.13733219,35.93918596,35.69932473,37.50227985,40.47655747,38.63762008,37.57823531,38.67759708,38.65760972,35.87922008,35.81925496,37.97800302,41.47597255,47.67238991,66.66139219,66.62142052,65.88184642,62.08403529,88.26887915,88.40879445,76.1558918,73.87121799,71.33868815,66.64140407,72.61793993,79.47397436,70.8189864,66.22164443,63.73708791,61.52622389,62.94242181,59.76034141,61.0175753,67.64023659,60.16778518,60.1005039,50.87130931,52.01205336,45.36198638,50.63990494,57.9261864,66.74681177,75.5272779,79.72617662,78.46370589,81.84436513,78.96922214,69.93089143,67.36975878,53.82720845,58.39094104,65.76997121,68.12561374,61.68561644,51.95753324,46.22844622,47.0409868,44.62914512,42.02361527,38.29215614,39.85981022,45.65582264,47.28181947,48.87513247,47.31933037,50.97391265,50.25053678,48.01077572,44.98207888,40.08237482,38.84602635,42.40440622,43.84782212,41.25428453,42.25194639,45.22558937,44.64465034,47.68329561,56.03973156,74.10569861,75.65623717,77.64803281,84.13357708,88.79930021,92.12975546,102.0087993,117.062145,134.5712146,196.6221385,208.8912826,192.281687,162.0455325,208.0381296,209.9144983,195.9180914,212.6515381,229.9500722,208.6764441,106.3438132,93.92682814,127.3416343,159.6942728,181.0184864,196.7639241,191.0745678,197.4963237,234.8345498,262.1835776,249.1619449,244.3322722,204.3077251,226.4311591,214.0691669,210.186037,215.2389573,215.4864023,194.6610862,192.6849889,194.8284812,191.2212194,184.8303152,190.2848176,180.3962935,158.660921,164.7391201,143.2641795,132.8695774,127.1519497,128.8296105,130.004083,143.6381201,158.8478861,154.1615492,172.6999234
ID:COMMODITY_PRICE_SYSTEM,PCOPPUSD.Q,"Copper, grade A cathode, LME spot price, CIF European ports, US$ per metric ton",US dollars,Quarterly,Units,Units,689.3112091,648.8931758,569.5268333,510.7369667,463.7050902,504.8579856,565.1176045,643.0141667,656.9767432,648.8931477,628.316672,686.3717045,713.5620235,698.8645288,673.8788242,624.6423333,620.2331045,650.362872,634.1957091,631.9910667,643.7490568,645.9536432,645.9536432,645.9536432,645.9536432,645.9536432,645.9536432,647.4233955,698.1296667,833.3463432,1005.306714,1342.613558,1136.114162,1305.869919,1221.359458,1460.928097,1807.053482,1753.407594,1298.521186,1253.693895,1172.857829,1005.306714,1044.989858,1269.861114,1604.228677,1155.955776,1072.180177,1119.212081,1271.330867,1419.040508,1543.234,1625.539679,1674.776282,1596.144745,1288.232948,1088.347395,1057.482738,1145.667538,1085.407919,1033.966786,1120.681833,1098.635605,1045.724748,1018.534429,1289.702616,1626.274597,2012.083321,2178.164571,2348.655274,2773.411915,1731.361394,1368.334236,1274.270371,1259.572877,1241.935933,1171.388077,1249.284695,1522.657636,1551.317427,1288.96781,1446.965605,1370.538739,1202.987652,1218.126025,1246.418637,1307.339671,1402.285292,1504.285579,1839.388088,1966.521085,1960.642188,2125.474167,2604.391105,2052.501355,2105.4121,1978.279103,1832.03913,1756.347491,1725.482497,1657.139367,1574.09877,1453.57942,1438.146979,1460.928097,1607.167845,1714.459621,1635.092942,1413.161555,1435.207586,1438.881953,1321.302276,1312.48379,1378.76934,1488.1185,1420.510064,1381.561839,1421.979816,1421.244982,1319.097633,1316.893019,1396.259277,1524.861942,1752.6729,2450.802567,2449.333011,2422.142608,2282.516282,3245.200685,3250.344664,2799.867344,2715.871432,2622.763106,2450.067705,2669.79473,2921.856474,2603.656298,2434.635264,2343.290674,2262.008375,2314.074817,2197.085799,2243.307937,2486.78973,2212.065448,2209.591855,1870.281003,1912.220398,1667.731036,1861.773433,2129.653187,2453.943013,2776.756387,2931.128677,2884.714007,3009.003766,2903.299285,2571.005534,2476.845627,1978.954479,2146.739867,2418.029521,2504.634595,2267.868434,1910.215968,1699.586386,1729.459398,1640.788166,1544.995998,1407.8091,1465.44382,1678.533911,1738.313598,1796.891667,1739.692684,1874.053209,1847.458333,1765.113636,1653.763757,1473.626396,1428.172109,1558.995758,1612.062867,1516.711594,1553.39058,1662.716407,1641.358214,1753.073847,2060.297774,2724.4921,2781.497568,2854.72583,3093.166522,3264.701587,3387.145599,3750.348124,4303.783586,4947.503606,7228.802549,7679.876984,7069.226077,5957.595455,7648.51086,7717.495455,7202.918295,7818.122579,8454.102273,7671.978458,3909.724681,3453.214881,4681.708466,5871.151515,6655.135101,7234.01529,7024.846404,7260.941919,8633.679834,9639.165399,9160.425758,8982.863095,7511.362734,8324.729618,7870.241627,7727.478561,7913.248908,7922.346212,7156.704563,7084.053451,7162.858834,7030.238041,6795.276786,6995.811281,6632.260214,5833.16039,6056.62506,5267.1,4884.943001,4674.734722,4736.413835,4779.593254,5280.847908,5840.034153,5667.741222,6349.303571
ID:COMMODITY_PRICE_SYSTEM,PGOLDIndex.Q,"Gold, Fixing Committee of the London Bullion Market Association, London 3 PM fixed price, US$ per troy ounce",Index,Quarterly,Units,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.867259588,7.867259588,7.867259588,7.867259588,7.867259588,7.867259588,7.867259588,7.867259588,7.867259588,7.867259588,7.867259588,7.867259588,7.867259588,7.867259588,7.867259588,7.867259588,7.867259588,8.968675988,8.903489917,8.996398632,9.595059463,9.60629852,9.269879389,8.46741898,7.868758148,8.016362729,8.008870215,8.421713902,8.65323641,8.963430885,9.417484256,9.653502158,10.66500696,12.41828178,14.84664228,14.36186857,16.76176015,23.42045673,24.71818219,22.60675783,33.54749496,36.68465573,33.66962517,39.27785553,40.01288217,37.57328262,35.39068195,31.80695662,29.58614053,28.51469561,25.61055163,28.51244506,31.22403023,32.7098174,32.80722293,36.07700697,40.08031537,40.11103542,45.48849384,48.06446206,53.57229148,58.1255608,71.21818084,92.81343158,141.8535794,122.2738017,145.7357522,136.6910744,116.6047669,107.6383469,94.6303962,94.49852521,81.55875772,74.85060552,85.45417438,96.02102781,104.3033796,96.18511655,92.20503054,87.15649731,86.24839342,85.14922386,77.57192862,75.03642581,67.83375968,71.78911645,72.66950255,72.88828601,77.1950518,76.83989967,85.74114103,90.81065353,91.28194049,101.0583203,102.8003563,106.3331301,102.1095359,101.4494356,96.07797252,93.40909644,88.51204838,84.14513669,82.5581963,87.59601925,91.3878452,82.1205059,85.93185686,85.37637388,83.23221501,81.08504472,80.41123409,80.91561684,78.87222019,76.18597533,77.93485966,76.03144902,74.05919667,80.96047932,84.32953016,83.90616054,86.40948447,85.76468583,86.77133625,86.42264825,85.16998819,87.19575769,86.40166212,86.63748509,89.97755825,87.6907495,86.46663726,84.55933259,78.95120741,77.08134531,72.87441112,68.69612305,66.15315001,67.4188618,64.87447567,66.01834307,64.49695284,61.50257429,58.28585252,66.45349058,65.23866009,63.09732195,62.15440132,60.51615506,59.23695141,60.13779072,61.74604817,62.58496654,65.21096546,70.30739817,70.63360308,72.605691,79.15055745,77.9394333,81.64960585,88.13181907,91.80964464,88.36893149,90.20190993,97.5478924,96.03312241,96.03770962,98.78699411,109.1421739,124.5239411,141.02558,139.6991847,138.1189576,146.1666673,149.9813185,153.1013161,177.1298523,208.3195856,201.3909917,195.462331,178.59235,204.2584627,207.1348442,215.80224,247.625254,249.2633698,268.7664038,275.7101882,307.3822842,311.1790285,338.1349779,382.1591487,378.8645276,380.0643753,362.0638516,371.9635225,386.3706074,366.5139775,317.7583026,298.4026664,286.0242616,290.8528708,289.6365513,288.149477,269.8154303,274.055035,268.1212401,252.6547021,248.2457918,265.5106453,283.0762842,300.0381275,273.7769901,274.0854072,282.5387186,287.2310933
ID:COMMODITY_PRICE_SYSTEM,PGOLDUSD.Q,"Gold, Fixing Committee of the London Bullion Market Association, London 3 PM fixed price, US$ per troy ounce",US dollars,Quarterly,Units,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,39.90000025,39.60999934,40.02333323,42.68666585,42.73666636,41.23999914,37.66999944,35.00666682,35.66333262,35.6299998,37.4666659,38.49666723,39.87666575,41.89666621,42.94666672,47.44666672,55.24666595,66.04999797,63.89332835,74.57000732,104.1933314,109.9666748,100.5733337,149.2466736,163.2033285,149.7900085,174.7400004,178.0099996,167.1566671,157.4466756,141.5033366,131.6233317,126.8566691,113.9366633,126.8466568,138.9100037,145.5199992,145.9533386,160.5000102,178.3099976,178.4466654,202.3699951,213.8300069,238.3333333,258.5899963,316.8366699,412.9099935,631.0806478,543.9737956,648.3517253,608.1136068,518.7532959,478.8633321,420.993337,420.4066671,362.8400065,332.9966634,380.1700033,427.1800028,464.0266724,427.9100037,410.2033285,387.7433268,383.7033386,378.8133341,345.1033325,333.8233439,301.7799988,319.3766581,323.293335,324.2666626,343.4266764,341.8466695,381.4466654,404,406.0966695,449.5899963,457.3399963,473.056661,454.2666626,451.3299967,427.4333394,415.5599976,393.7739258,374.3463338,367.2863261,389.6986796,406.5678202,365.3391215,382.2951253,379.8238831,370.2849121,360.7325439,357.7348836,359.9787903,350.888092,338.9374797,346.7179464,338.2500203,329.4758301,360.1783752,375.1666667,373.2831726,384.4200033,381.5514119,386.0298157,384.4785665,378.9057109,387.9179891,384.385203,385.4343363,400.2937113,390.1201172,384.6742655,376.1890157,351.2394918,342.9208171,324.2049357,305.6164958,294.3032735,299.9341939,288.6146851,293.7035421,286.935155,273.6137121,259.3031049,295.6394338,290.234875,280.708453,276.5135714,269.2253133,263.53437,267.5420395,274.6968829,278.4290774,290.1116667,312.7847643,314.2359903,323.009449,352.1263636,346.7382937,363.2441732,392.0823551,408.4443288,393.1372249,401.291811,433.9727444,427.2338095,427.2542172,439.4852814,485.5535834,553.9842547,627.3970298,621.49614,614.4659982,650.2687879,667.2394737,681.1197727,788.0183388,926.7757613,895.9517136,869.5761858,794.5247235,908.7085678,921.5050638,960.0647233,1101.639496,1108.927174,1195.692608,1226.584235,1367.487602,1384.378623,1504.300715,1700.156205,1685.499038,1690.836941,1610.755901,1654.797727,1718.892215,1630.553698,1413.648611,1327.538923,1272.469663,1293.951263,1288.540079,1281.924358,1200.359535,1219.220761,1192.822392,1124.014592,1104.400156,1181.208333,1259.35465,1334.814791,1217.98379,1219.355882,1256.963119,1277.838636
ID:COMMODITY_PRICE_SYSTEM,PLEADIndex.Q,"Lead, 99.97% pure, LME spot price, CIF European Ports, US$ per metric ton",Index,Quarterly,Units,Units,32.88331956,28.9614571,26.02005973,23.22950226,21.19314952,20.89146763,20.36352433,21.26856999,20.21268338,20.06184244,20.4389448,20.66520621,21.57025188,21.7965133,20.36352433,19.15679677,18.70427394,19.00595583,18.47801252,17.64838733,17.04502355,17.12044403,15.08409128,15.61203459,15.53661411,17.27128497,18.85511488,20.06184244,22.77697943,24.58707076,30.09276313,37.03144552,38.84153685,32.05369436,28.43351379,31.07322823,30.31902351,27.30220671,26.77426445,23.30492274,23.00324085,23.45576368,23.6820251,23.07866132,23.22950226,24.36080935,25.5675369,25.49211643,26.39716209,28.50893426,31.75201248,32.20453531,34.01462664,32.27995578,29.7910802,28.81061511,27.22678728,27.30220776,26.0954802,23.45576368,29.79108125,32.43079672,30.92238728,30.84696681,35.29677466,41.25499196,46.30816254,52.56806277,65.46496558,66.44543485,55.96198401,54.67983703,55.50945074,42.83882083,38.01191166,34.84425183,36.57892269,48.49535519,50.230025,47.89199245,65.38952944,63.95654361,57.92291419,66.29458764,62.44814669,57.77207534,65.46496558,85.37596185,110.2647155,129.270662,127.0382218,127.1815271,116.1475061,85.52679235,86.95978654,83.03793452,72.55448369,74.06288895,80.92615713,70.44270629,64.10738246,57.24412264,54.45357039,48.26909481,47.13778773,44.34723131,41.17957148,41.9337762,43.06508329,48.41993471,46.60984338,43.33659636,38.95466808,39.44490063,41.63209432,40.34994629,37.6348093,39.82200299,40.34994629,48.72161765,48.26909481,64.18281024,67.35046798,65.01244066,67.35046798,68.18009004,62.59898555,70.97065899,64.45910594,65.5296108,72.4913836,73.65452992,87.06492273,85.42283381,88.53596072,71.2940271,61.40728342,58.47410243,55.74685907,53.36132398,52.83993498,54.90821674,65.45670535,49.91964023,43.01349134,41.97017046,39.54212425,42.69714422,48.815941,49.28851304,60.29785779,66.85829775,62.42171649,61.98651173,62.84535568,71.08577802,78.51270411,83.80045793,81.90640925,73.57612253,69.89038426,64.0931672,64.10154017,57.69663294,54.91598002,56.13850556,54.39239546,50.86489497,51.70426398,53.13663137,51.44704708,49.69741865,46.76412656,42.94005183,48.36383912,48.37982698,50.60000584,47.49736759,48.25643706,49.20116192,50.38087405,46.6100156,44.16200669,44.50403772,47.00834582,46.80112243,52.27643948,65.00749537,86.10201986,82.61254481,95.10838902,98.23469647,100.1978872,100.8660284,91.60519566,107.3308887,127.2438164,112.9507163,122.441972,166.2902295,182.9695242,223.2830661,322.1111354,330.4225384,298.460794,236.4428232,196.2022674,128.2489416,119.4295541,154.3484775,197.4962965,234.5928085,227.1790227,200.3442515,209.3531933,245.0040203,266.9616387,262.1859522,251.846872,204.5481524,214.7773404,202.6560989,203.7875107,225.9150329,235.1472494,210.5961726,215.7202165,216.9512579,215.6705483,215.2283539,223.9848714,205.348368,185.8045471,199.3303962,176.2130227,172.591831,178.3767142,176.2798372,192.1911686,219.4550964,233.8280893,221.6358224,239.2221101
ID:COMMODITY_PRICE_SYSTEM,PLEADUSD.Q,"Lead, 99.97% pure, LME spot price, CIF European Ports, US$ per metric ton",US dollars,Quarterly,Units,Units,320.4047648,282.1913656,253.531311,226.3409932,206.49941,203.5599162,198.415802,207.2342834,196.9460551,195.4763082,199.1506755,201.3552958,210.1737773,212.3783976,198.415802,186.6578267,182.248586,185.1880798,180.0439657,171.9603577,166.08137,166.8162435,146.9746602,152.1187744,151.383901,168.2859904,183.7183329,195.4763082,221.9317525,239.5687154,293.2144572,360.8228048,378.4597677,312.3211568,277.0472514,302.7678019,295.4190674,266.0241496,260.8800456,227.0758667,224.1363729,228.5456136,230.750234,224.8712463,226.3409932,237.3640951,249.1220703,248.3871969,257.2056783,277.7821248,309.381663,313.7909037,331.4278666,314.5257772,290.2749532,280.7216085,265.2892863,266.0241597,254.2661845,228.5456136,290.2749634,315.9955241,301.298055,300.5631816,343.9207153,401.9757182,451.2122294,512.2067362,637.8701172,647.4235026,545.2760417,532.7832031,540.8666992,417.4080505,370.3761597,339.5114746,356.413564,472.5235494,489.4256287,466.6445719,637.1350911,623.172526,564.3827311,645.9536947,608.475179,562.9130046,637.8701172,831.8766276,1074.384847,1259.572835,1237.820638,1239.21696,1131.704915,833.3462728,847.3089193,809.0956217,706.9481608,721.6455892,788.5191243,686.3716634,624.6422526,557.7687988,530.5785319,470.3189392,459.2958374,432.1055298,401.2408447,408.5895793,419.6126811,471.7886759,454.1517131,422.2582194,379.5620829,384.3387553,405.6500854,393.1572367,366.7017924,388.0131226,393.1572367,474.7281799,470.3189392,625.3771973,656.241862,633.4608561,656.241862,664.3254395,609.9449056,691.5158691,628.0693359,638.5,706.3333333,717.6666667,848.3333333,832.3333333,862.6666667,694.6666667,598.3333333,569.7533366,543.1799316,519.936025,514.8557739,535.0084635,637.7896322,486.4013367,419.1099854,408.9441935,385.2860718,416.0275981,475.6472371,480.2518311,587.5234375,651.4463094,608.2176514,603.9771525,612.345459,692.6375529,765.0031942,816.525411,798.0703939,716.9026896,680.9900106,624.5037435,624.5853271,562.1779175,535.0841064,546.9960124,529.9824626,495.6116028,503.7901515,517.7466906,501.2839105,484.2360793,455.655,418.3944137,471.242098,471.3978788,493.0306061,462.7994709,470.1956061,479.4007091,490.8954545,454.1533911,430.3007591,433.6334023,458.034596,456.0154762,509.3652503,633.4126708,838.9511094,804.9507576,926.7063492,957.1681097,976.2968254,982.8069841,892.5723304,1045.798557,1239.823887,1100.556397,1193.036219,1620.279904,1782.797727,2175.600251,3138.55,3219.533707,2908.108481,2303.824802,1911.733432,1249.617512,1163.684163,1503.923214,1924.342045,2285.798838,2213.561232,1952.091627,2039.871934,2387.242424,2601.19058,2554.657786,2453.917027,1993.05312,2092.723124,1974.617544,1985.641667,2201.245311,2291.201136,2051.983135,2101.910214,2113.905095,2101.426263,2097.117659,2182.438422,2000.850171,1810.421302,1942.212939,1716.964493,1681.680736,1738.046825,1717.615512,1872.650541,2138.301714,2278.347654,2159.550024,2330.905303
